    RA(°)      Dec      Pos      Distance(kpc)  
      12.4188     -73.8054      -174.13908      0.72999156
      12.4201     -73.8004      -174.12665      0.72500024
      12.4209     -72.5852      -8.9020529      0.51277607
      12.4244     -73.6152      -172.13320      0.53913275
      12.4297     -74.0188      -175.71672      0.94449803
      12.4329     -72.6007      -8.7590478      0.49678361
      12.4337     -73.5735      -171.74941      0.49705016
      12.4342     -69.5116      -1.3981470       3.6131256
      12.4410     -73.1130      -110.53731     0.075953471
      12.4486     -72.8075      -13.953547      0.29064002
      12.4500     -71.0472      -2.1285167       2.0620138
      12.4514     -73.2243      -154.06331      0.15459393
      12.4528     -73.3038      -163.03650      0.22934526
      12.4545     -73.2032      -150.42025      0.13534523
      12.4554     -72.4228      -5.9186563      0.67430338
      12.4558     -73.1494      -133.58022     0.091987660
      12.4561     -74.0258      -176.19043      0.95098509
      12.4563     -73.2730      -160.68255      0.19950665
      12.4565     -72.1977      -4.4610604      0.90087744
      12.4595     -73.6527      -173.64856      0.57539118
      12.4602     -71.9218      -3.4011789       1.1790057
      12.4616     -74.0902      -176.53477       1.0158100
      12.4619     -72.3191      -5.0068854      0.77850654
      12.4624     -73.0800      -84.096928     0.065317133
      12.4638     -72.6735      -8.9901385      0.42267242
      12.4657     -75.1970      -178.49048       2.1329093
      12.4670     -73.0545      -62.921364     0.071546828
      12.4670     -73.3139      -164.71274      0.23796981
      12.4674     -70.1586      -1.4342879       2.9594062
      12.4681     -73.1821      -146.85964      0.11507218
      12.4692     -72.9425      -23.542785      0.15887933
      12.4695     -70.8600      -1.8038084       2.2508883
      12.4704     -73.9440      -176.07087      0.86819018
      12.4881     -73.9398      -176.37885      0.86370992
      12.4902     -73.6587      -174.57340      0.58054374
      12.4926     -73.4080      -170.37950      0.32929340
      12.4990     -72.7385      -8.9244442      0.35608872
      12.5020     -73.4930      -172.77196      0.41378374
      12.5043     -74.1910      -177.47130       1.1168452
      12.5047     -71.2966      -1.8327952       1.8095651
      12.5070     -73.4798      -172.73063      0.40037364
      12.5077     -73.2531      -163.08404      0.17567530
      12.5105     -73.4055      -171.19907      0.32596388
      12.5155     -72.6837      -7.0644270      0.41027699
      12.5176     -71.4717      -1.8675046       1.6326165
      12.5193     -71.5441      -1.9274758       1.5595414
      12.5215     -74.0255      -177.28412      0.94959828
      12.5219     -72.5892      -5.5445615      0.50504641
      12.5260     -70.6030      -1.2051663       2.5100618
      12.5309     -72.2728      -3.2641626      0.82367477
      12.5329     -74.7759      -178.65998       1.7071433
      12.5335     -72.8279      -9.6970456      0.26529994
      12.5424     -71.8444      -2.0240921       1.2560475
      12.5442     -73.1808      -156.83058      0.10338548
      12.5444     -73.2398      -165.33165      0.15982716
      12.5448     -72.7559      -7.0754024      0.33681973
      12.5523     -73.3000      -169.98714      0.21874928
      12.5552     -74.2599      -178.30316       1.1858108
      12.5571     -72.4705      -3.5305119      0.62381398
      12.5571     -72.7854      -7.0676880      0.30679306
      12.5601     -73.8006      -177.24384      0.72210262
      12.5640     -72.8464      -8.3306836      0.24544971
      12.5676     -74.5367      -178.78106       1.4652952
      12.5688     -73.5252      -175.76402      0.44418360
      12.5701     -72.9849      -18.010330      0.10821818
      12.5734     -72.0553      -1.8803264       1.0427596
      12.5738     -70.8859     -0.93358945       2.2239445
      12.5760     -73.2004      -164.73705      0.11904536
      12.5782     -74.1568      -178.46395       1.0815484
      12.5803     -70.8856     -0.87812680       2.2242843
      12.5812     -72.1977      -2.0111212      0.89889229
      12.5861     -71.5925      -1.1763416       1.5100824
      12.5906     -74.0058      -178.40864      0.92891484
      12.5933     -73.1320      -150.00376     0.052768357
      12.5988     -74.1439      -178.74853       1.0683166
      12.5992     -73.6254      -177.47877      0.54476516
      12.6032     -73.8396      -178.30339      0.76097074
      12.6075     -73.1532      -161.69759     0.070644109
      12.6088     -72.7361      -3.6072032      0.35503440
      12.6139     -73.3420      -175.54150      0.25864408
      12.6162     -72.6784      -2.7998986      0.41314942
      12.6171     -72.5064      -1.9624139      0.58676584
      12.6202     -73.5448      -177.76571      0.46314987
      12.6269     -73.2316      -173.59060      0.14719680
      12.6324     -73.5742      -178.30910      0.49266361
      12.6327     -72.9363      -5.6295346      0.15278870
      12.6362     -71.5656     -0.56162003       1.5370374
      12.6366     -73.1612      -169.68842     0.076405068
      12.6367     -73.7678      -178.90308      0.68819307
      12.6426     -73.0539      -19.867195     0.035305471
      12.6455     -73.8403      -179.19946      0.76143975
      12.6480     -73.6130      -178.91539      0.53177748
      12.6501     -73.8248      -179.28227      0.74567467
      12.6510     -73.4383      -178.49741      0.35526356
      12.6511     -71.9282     -0.49359034       1.1706631
      12.6517     -73.8406      -179.33081      0.76167075
      12.6536     -74.9217      -179.75849       1.8539850
      12.6571     -73.1424      -172.24006     0.056747226
      12.6613     -72.4671     -0.61214292      0.62617385
      12.6617     -72.4820     -0.61610094      0.61111876
      12.6685     -71.1158     -0.13951791       1.9914147
      12.6694     -72.9428      -1.6231637      0.14557152
      12.6746     -73.2806      -179.26187      0.19581265
      12.6754     -71.6966     -0.10173589       1.4045855
      12.6755     -73.0423      -2.9336556     0.044984013
      12.6772     -71.0967    -0.057349979       2.0107355
      12.6791     -74.0451      -179.93110      0.96828241
      12.6839     -74.0579       179.99032      0.98116261
      12.6887     -72.9731      0.78927671      0.11492934
      12.6893     -71.6881     0.077300208       1.4131565
      12.6911     -74.6360       179.92397       1.5652766
      12.6945     -72.6860      0.47564825      0.40495722
      12.7036     -73.4945       179.19092      0.41193871
      12.7045     -73.9110       179.59251      0.83278042
      12.7050     -73.2146       177.19907      0.12930403
      12.7102     -73.5961       179.14662      0.51461742
      12.7117     -73.4975       178.87354      0.41502366
      12.7155     -75.3834       179.79714       2.3204332
      12.7206     -71.9152      0.56646812       1.1837580
      12.7248     -72.5678       1.3709643      0.52453279
      12.7250     -72.6673       1.6973584      0.42405737
      12.7276     -74.7607       179.60175       1.6913545
      12.7282     -73.1639       170.43451     0.079044705
      12.7304     -73.3408       176.95654      0.25703825
      12.7310     -74.1920       179.32671       1.1167529
      12.7352     -73.7637       178.77247      0.68413196
      12.7361     -72.5178       1.5970544      0.57510949
      12.7368     -72.6902       2.2981096      0.40101154
      12.7370     -71.1309      0.50843456       1.9762319
      12.7392     -73.5801       178.16494      0.49864936
      12.7463     -73.2076       171.43565      0.12346613
      12.7492     -72.5772       2.2170271      0.51527254
      12.7507     -70.1033      0.44075643       3.0144900
      12.7509     -73.1832       168.53167     0.099439812
      12.7538     -73.7370       178.26037      0.65723411
      12.7542     -73.3719       175.92899      0.28876159
      12.7552     -73.4182       176.45757      0.33548039
      12.7612     -70.5777      0.59152538       2.5352783
      12.7621     -73.3868       175.70584      0.30395927
      12.7636     -73.5170       176.96984      0.43523760
      12.7639     -72.0022       1.3155052       1.0961527
      12.7651     -72.6160       2.9722228      0.47627760
      12.7662     -73.5418       177.04387      0.46030298
      12.7707     -71.9641       1.3803341       1.1346709
      12.7731     -72.6811       3.7706729      0.41080774
      12.7743     -73.0509       36.486218     0.045094382
      12.7761     -71.9783       1.4842135       1.1203849
      12.7781     -73.0988       113.61828     0.030397195
      12.7786     -73.1495       156.25187     0.069283616
      12.7816     -73.4296       175.32376      0.34748487
      12.7831     -72.8736       7.8471615      0.21741012
      12.7843     -72.0375       1.6996140       1.0606381
      12.7888     -73.5976       176.66078      0.51699695
      12.7891     -72.9683       14.657690      0.12371974
      12.7895     -73.5506       176.28915      0.46965068
      12.7913     -73.6003       176.60180      0.51971681
      12.7965     -73.5739       176.24069      0.49321098
      12.7976     -74.2997       178.53869       1.2259511
      12.7986     -72.4667       3.2067018      0.62751981
      12.8000     -72.9269       12.095594      0.16519646
      12.8010     -74.5978       178.81497       1.5269900
      12.8042     -73.5736       175.98285      0.49304935
      12.8048     -74.2091       178.31241       1.1344328
      12.8066     -72.7240       5.7648591      0.36838794
      12.8069     -72.5099       3.6858174      0.58407169
      12.8114     -73.5361       175.38063      0.45544987
      12.8148     -73.2612       167.74830      0.18034285
      12.8173     -72.2354       2.7493999      0.86116890
      12.8237     -75.3316       179.09242       2.2683562
      12.8248     -72.9328       15.091635      0.16110314
      12.8271     -73.5311       174.75921      0.45079291
      12.8333     -73.8576       176.90233      0.77996038
      12.8343     -73.8694       176.93098      0.79188996
      12.8366     -74.7575       178.61809       1.6886074
      12.8392     -74.4349       178.22223       1.3628053
      12.8423     -73.5505       174.45399      0.47081864
      12.8462     -72.9707       22.356380      0.12671291
      12.8496     -71.3858       1.7876688       1.7193986
      12.8498     -71.8976       2.4912049       1.2025590
      12.8501     -73.9049       176.76548      0.82795248
      12.8514     -73.0697       70.802334     0.052370161
      12.8576     -73.1961       155.25658      0.12164335
      12.8606     -73.0353       45.198095     0.073676225
      12.8641     -72.8938       15.408263      0.20218044
      12.8649     -73.3629       169.34183      0.28398077
      12.8655     -70.2731       1.2529852       2.8434158
      12.8664     -72.3228       4.1619514      0.77383916
      12.8678     -72.3566       4.3805431      0.73987154
      12.8680     -73.6205       174.42516      0.54183911
      12.8691     -72.9517       21.974887      0.14710439
      12.8731     -72.7347       9.0904323      0.36021276
      12.8739     -72.9913       30.288410      0.11168112
      12.8740     -71.9933       3.0860995       1.1063169
      12.8759     -71.9055       2.8990551       1.1949490
      12.8781     -72.5013       5.7144180      0.59442446
      12.8788     -72.6904       8.3514739      0.40469134
      12.8813     -71.9159       3.0057835       1.1845989
      12.8815     -72.7515       9.9469960      0.34381284
      12.8846     -73.0729       76.741878     0.060840618
      12.8887     -73.2216       156.27726      0.14887632
      12.8889     -72.6540       8.0626954      0.44157023
      12.8892     -73.4072       169.60358      0.32920264
      12.8900     -72.9695       27.322651      0.13326501
      12.8914     -72.9263       20.851212      0.17343873
      12.8985     -73.3767       168.01209      0.29952909
      12.9027     -71.0580       2.0114791       2.0509414
      12.9044     -73.8046       175.09010      0.72799567
      12.9139     -69.3198       1.2395588       3.8067651
      12.9161     -69.3823       1.2688292       3.7436723
      12.9175     -73.2592       158.64003      0.18715506
      12.9255     -72.9849       34.867415      0.12527704
      12.9255     -73.4841       170.16913      0.40751470
      12.9307     -74.7426       177.74786       1.6744159
      12.9321     -74.6910       177.65468       1.6223817
      12.9344     -73.2795       159.45727      0.20804566
      12.9368     -73.3294       163.32596      0.25602842
      12.9544     -71.0282       2.4520802       2.0817009
      12.9661     -73.1081       104.68072     0.085817771
      12.9675     -73.2986       158.92456      0.22949725
      12.9713     -72.5463       9.0845295      0.55279534
      12.9724     -73.4627       167.65888      0.38896407
      12.9759     -73.9485       174.63708      0.87470541
      12.9815     -71.4464       3.3114927       1.6599409
      12.9884     -73.3117       158.73538      0.24410801
      12.9910     -74.6475       177.01162       1.5792438
      12.9953     -73.5265       168.62962      0.45336494
      12.9953     -73.1665       131.49116      0.12185587
      12.9967     -73.2496       151.02074      0.18833423
      13.0012     -71.8217       4.4833156       1.2819135
      13.0096     -74.9477       177.39263       1.8823507
      13.0146     -73.7331       171.83056      0.65991366
      13.0164     -72.4789       9.3707201      0.62221285
      13.0221     -72.8438       22.382227      0.26517711
      13.0226     -73.1017       98.745663      0.10081848
      13.0263     -73.3977       162.52063      0.32966644
      13.0273     -71.5788       4.1240195       1.5273200
      13.0273     -74.8908       177.15448       1.8252356
      13.0359     -72.9885       46.465862      0.14375635
      13.0362     -69.8472       2.1507940       3.2751666
      13.0366     -71.6279       4.3667386       1.4779578
      13.0380     -71.8895       5.2625686       1.2145102
      13.0384     -71.5368       4.1516562       1.5698447
      13.0395     -73.2888       153.14628      0.22909582
      13.0399     -72.6168       12.779387      0.48664828
      13.0428     -74.0595       174.20622      0.98818322
      13.0460     -74.6808       176.55996       1.6137259
      13.0462     -72.0485       6.1503273       1.0547885
      13.0469     -73.4213       162.78084      0.35413206
      13.0509     -73.0740       83.340232      0.10887084
      13.0555     -72.1621       7.0309625      0.94102933
      13.0605     -72.1679       7.1674694      0.93539428
      13.0620     -73.4907       165.09479      0.42266972
      13.0638     -73.4377       162.84185      0.37146458
      13.0673     -71.5594       4.5490971       1.5476887
      13.0700     -72.7302       17.864609      0.37813843
      13.0735     -73.3886       159.73823      0.32546349
      13.0766     -73.4621       163.40678      0.39608642
      13.0782     -73.4039       160.44508      0.34044769
      13.0807     -73.0845       89.041013      0.11685129
      13.0818     -72.1441       7.3892315      0.96000304
      13.0896     -71.8653       5.9126193       1.2403683
      13.0914     -73.0569       76.093294      0.12379854
      13.0948     -72.7713       21.147667      0.34129368
      13.0949     -70.7140       3.2806846       2.4008503
      13.0950     -73.4962       164.07254      0.43061516
      13.0974     -69.5692       2.3550730       3.5565963
      13.0994     -73.3134       152.23698      0.25916634
      13.1080     -73.1828       128.11594      0.15779213
      13.1089     -73.0916       92.402136      0.12518559
      13.1089     -73.5046       163.88545      0.43985797
      13.1136     -71.9673       6.7895447       1.1385876
      13.1141     -72.3868       10.555057      0.71897935
      13.1144     -71.9779       6.8612446       1.1279491
      13.1193     -71.8870       6.4486684       1.2194433
      13.1212     -73.0139       60.492218      0.14850290
      13.1213     -72.0585       7.4796062       1.0474062
      13.1231     -72.7013       18.761728      0.41080052
      13.1239     -71.8068       6.1374307       1.3002070
      13.1244     -73.1331       110.08603      0.13769931
      13.1246     -73.9398       171.85817      0.87107780
      13.1248     -72.9852       51.937195      0.16579926
      13.1254     -71.6827       5.6532855       1.4250969
      13.1294     -72.4784       12.459566      0.62900118
      13.1362     -74.4894       175.06579       1.4228853
      13.1380     -72.6115       15.969590      0.49898420
      13.1476     -73.6950       167.91232      0.62899513
      13.1496     -71.7411       6.1990330       1.3670630
      13.1522     -72.5053       13.638098      0.60398475
      13.1564     -70.0251       3.0236735       3.0970959
      13.1572     -73.7154       168.07331      0.64969992
      13.1727     -73.4096       156.62760      0.35591320
      13.1772     -72.0186       8.1290372       1.0895593
      13.1778     -73.6247       165.48579      0.56200688
      13.1848     -72.3727       12.016187      0.73704779
      13.1851     -73.0305       69.189767      0.15829514
      13.1853     -72.1710       9.5338630      0.93762283
      13.1857     -72.2271       10.121731      0.88173056
      13.1866     -72.9518       47.670745      0.20167587
      13.1875     -73.4138       156.28421      0.36153827
      13.1882     -71.8912       7.4820629       1.2176708
      13.1893     -72.9803       54.427946      0.18396514
      13.1909     -72.1532       9.4661784      0.95564661
      13.1948     -72.3886       12.508085      0.72192771
      13.1955     -74.3546       173.78459       1.2890914
      13.2053     -74.4065       173.93284       1.3415291
      13.2083     -71.9946       8.4563442       1.1149627
      13.2091     -73.5333       161.56759      0.47623433
      13.2104     -71.3108       5.4353375       1.8017322
      13.2104     -73.1468       111.65465      0.16613897
      13.2106     -73.5469       162.04052      0.48936329
      13.2143     -71.9035       7.9407917       1.2064053
      13.2163     -73.3562       150.52237      0.31346904
      13.2169     -72.7112       22.927456      0.41130075
      13.2255     -71.9481       8.3995478       1.1622181
      13.2302     -75.2598       176.33609       2.2007044
      13.2364     -71.5525       6.5119622       1.5594207
      13.2405     -73.2230       130.41510      0.21345008
      13.2413     -73.0185       67.485271      0.17822848
      13.2461     -73.5709       161.82373      0.51556431
      13.2507     -73.0122       65.999438      0.18334013
      13.2511     -72.9127       43.909986      0.24305155
      13.2514     -72.2492       11.694255      0.86341826
      13.2532     -71.9233       8.6487149       1.1882733
      13.2572     -72.2768       12.182751      0.83642817
      13.2581     -74.4831       173.71869       1.4200924
      13.2596     -72.0352       9.6013710       1.0767386
      13.2611     -72.9651       54.474391      0.21012248
      13.2647     -73.5175       159.07956      0.46676418
      13.2652     -72.8834       40.217388      0.26797064
      13.2656     -70.1082       3.8081761       3.0152003
      13.2691     -72.3282       13.208362      0.78634352
      13.2713     -73.9467       169.30297      0.88505275
      13.2779     -72.3447       13.676245      0.77070105
      13.2795     -73.3463       146.72204      0.31459915
      13.2806     -73.3166       143.36993      0.29038733
      13.2883     -73.5189       158.37644      0.47059738
      13.2902     -71.0707       5.5814381       2.0457458
      13.2926     -73.2862       138.81388      0.26884292
      13.2927     -74.1490       171.10104       1.0871692
      13.2936     -71.9447       9.4117773       1.1687174
      13.2951     -72.9899       61.790861      0.20518701
      13.2960     -72.9031       44.584833      0.25926513
      13.2969     -74.9430       175.09326       1.8831641
      13.3027     -74.0476       169.96179      0.98676037
      13.3038     -73.3875       149.53637      0.35351628
      13.3079     -73.0826       88.971240      0.18366092
      13.3093     -73.3583       146.65020      0.32950697
      13.3100     -73.4493       153.84228      0.40913995
      13.3154     -72.2331       12.746849      0.88332546
      13.3179     -72.5044       18.165369      0.61824524
      13.3213     -73.3205       142.04142      0.30077988
      13.3225     -72.6559       23.907692      0.47506457
      13.3274     -73.1915       119.57182      0.21638392
      13.3293     -73.0854       89.897317      0.18988476
      13.3361     -73.5028       156.03056      0.46106658
      13.3376     -73.0598       82.232199      0.19439746
      13.3385     -71.9869       10.447613       1.1289194
      13.3405     -70.1753       4.3815013       2.9490419
      13.3444     -73.0926       92.052365      0.19438993
      13.3470     -72.5710       21.117840      0.55750970
      13.3481     -72.9658       58.387199      0.23106483
      13.3485     -73.1170       99.181071      0.19772629
      13.3528     -72.3204       14.879861      0.80003993
      13.3570     -74.5598       173.06183       1.5002522
      13.3577     -73.8388       166.00334      0.78414804
      13.3594     -71.7475       8.9934934       1.3688372
      13.3624     -74.1961       170.54210       1.1373164
      13.3639     -73.7084       162.95297      0.65802845
      13.3648     -73.1500       108.04886      0.20992104
      13.3649     -70.1199       4.4711103       3.0054677
      13.3657     -72.5068       19.512820      0.62045640
      13.3718     -73.5181       155.69164      0.47940794
      13.3719     -73.2681       132.62018      0.27219663
      13.3738     -73.2627       131.67426      0.26897460
      13.3744     -72.6677       26.228994      0.47069418
      13.3755     -72.1611       12.918744      0.95833336
      13.3769     -73.0143       70.611104      0.21704139
      13.3780     -72.7027       28.346328      0.43955794
      13.3797     -73.7279       163.10018      0.67822191
      13.3798     -73.4480       151.29487      0.41741784
      13.3799     -70.4387       5.0375099       2.6845987
      13.3844     -74.5445       172.70024       1.4859245
      13.3867     -74.1938       170.19023       1.1362656
      13.3868     -72.1538       13.029532      0.96626625
      13.3892     -71.8325       9.9625091       1.2854238
      13.3913     -72.9525       57.336374      0.24909535
      13.3943     -73.0924       91.901758      0.20902701
      13.3943     -73.5893       158.25932      0.54791580
      13.4057     -73.1356       103.43765      0.21769054
      13.4109     -74.5069       172.21231       1.4493723
      13.4127     -74.5764       172.58567       1.5189609
      13.4133     -70.3390       5.1126639       2.7858527
      13.4193     -72.1037       12.974181       1.0178711
      13.4200     -73.4746       151.69504      0.44651371
      13.4210     -70.7103       5.8602487       2.4122668
      13.4236     -71.7249       9.6832916       1.3944680
      13.4246     -74.0627       168.23225       1.0084903
      13.4249     -72.0021       11.943856       1.1187468
      13.4270     -73.2453       126.69981      0.27015572
      13.4319     -73.0984       93.404963      0.22029253
      13.4328     -73.1879       115.29115      0.24224923
      13.4350     -72.0535       12.652025       1.0684651
      13.4358     -73.5436       155.04818      0.51053817
      13.4385     -71.1091       7.0540663       2.0119078
      13.4409     -73.1750       112.21911      0.23933500
      13.4466     -71.7844       10.394617       1.3363103
      13.4474     -72.3072       16.616301      0.82046910
      13.4492     -73.5247       153.68844      0.49511446
      13.4515     -73.3908       144.28796      0.38007736
      13.4517     -73.1849       114.12764      0.24609347
      13.4555     -73.3256       137.31972      0.33020708
      13.4555     -71.6555       9.6471696       1.4653293
      13.4570     -72.6203       26.425220      0.52468156
      13.4598     -72.8598       45.414188      0.32465341
      13.4611     -72.3039       16.835692      0.82482781
      13.4658     -71.3914       8.3865896       1.7298715
      13.4679     -73.3768       142.40411      0.37169949
      13.4726     -73.2101       118.68580      0.26259997
      13.4779     -72.4373       20.308248      0.69801739
      13.4792     -70.9684       6.9920498       2.1546175
      13.4798     -75.3552       174.92854       2.3023364
      13.4800     -74.0190       166.77855      0.96898727
      13.4832     -71.9868       12.691456       1.1375644
      13.4832     -72.4652       21.243071      0.67206107
      13.4862     -72.3468       18.249899      0.78557805
      13.4894     -73.7165       160.30031      0.67742406
      13.4902     -73.0482       81.068012      0.24061026
      13.4956     -72.8176       41.888239      0.36312532
      13.4961     -74.7928       172.88176       1.7385124
      13.4970     -73.9692       165.73664      0.92151073
      13.4994     -71.9071       12.142620       1.2173856
      13.4996     -73.4380       146.59117      0.42697887
      13.5011     -71.4843       9.2159851       1.6384670
      13.5022     -70.2411       5.5624902       2.8869040
      13.5143     -73.8513       163.21115      0.80851657
      13.5272     -73.6117       155.67133      0.58391036
      13.5292     -71.7938       11.569105       1.3315477
      13.5329     -72.7168       34.429873      0.45103757
      13.5340     -72.8751       50.030598      0.33023733
      13.5357     -72.8879       51.840181      0.32228673
      13.5380     -74.7845       172.47924       1.7318264
      13.5385     -74.9219       173.09276       1.8693294
      13.5549     -74.7990       172.40375       1.7469610
      13.5574     -71.7188       11.350842       1.4076523
      13.5612     -73.7763       160.46683      0.74116974
      13.5627     -74.7021       171.83402       1.6505464
      13.5645     -72.1184       15.640610       1.0139637
      13.5670     -72.1226       15.744265       1.0101108
      13.5731     -73.4877       147.87667      0.48053369
      13.5751     -74.6218       171.25084       1.5710098
      13.5752     -71.9169       13.336399       1.2126545
      13.5791     -72.4389       22.707622      0.70743289
      13.5799     -69.9882       5.6614465       3.1437766
      13.5821     -70.5405       6.7145927       2.5881925
      13.5861     -71.6483       11.194436       1.4794516
      13.5866     -72.6784       33.495456      0.49235444
      13.5884     -74.6801       171.47306       1.6296834
      13.5911     -72.1694       16.893429      0.96649189
      13.5928     -74.1932       167.39954       1.1474446
      13.5979     -74.2132       167.56212       1.1673523
      13.6015     -72.9232       59.075368      0.31754688
      13.6020     -72.2074       17.746713      0.93059457
      13.6035     -73.3421       134.28585      0.37229732
      13.6062     -74.8759       172.34105       1.8257843
      13.6115     -72.4381       23.421298      0.71191324
      13.6118     -72.0620       15.623223       1.0728561
      13.6191     -72.3180       20.342432      0.82608291
      13.6239     -73.1840       110.06462      0.29267829
      13.6325     -71.6960       12.118571       1.4348636
      13.6367     -74.9979       172.64793       1.9489280
      13.6369     -74.5579       170.21943       1.5103479
      13.6371     -71.8690       13.723088       1.2641205
      13.6389     -73.6922       156.17116      0.67102891
      13.6419     -72.0441       15.858037       1.0926683
      13.6428     -74.0500       164.72366       1.0110779
      13.6445     -72.3530       21.720805      0.79552066
      13.6483     -72.4330       24.089501      0.72099718
      13.6493     -74.1049       165.46248       1.0649412
      13.6539     -71.8165       13.436513       1.3170271
      13.6558     -71.6593       12.120946       1.4725874
      13.6562     -73.8677       160.95622      0.83705423
      13.6593     -71.7724       13.100769       1.3609278
      13.6597     -71.9077       14.450482       1.2277140
      13.6603     -73.8069       159.33523      0.78003352
      13.6648     -71.2500       9.7605861       1.8804481
      13.6660     -72.0132       15.818146       1.1247703
      13.6675     -74.8862       171.89166       1.8385314
      13.6681     -72.7813       43.882845      0.42489093
      13.6689     -71.5508       11.498167       1.5810756
      13.6711     -70.3799       6.9950516       2.7527567
      13.6721     -74.4585       169.08454       1.4137298
      13.6813     -73.5080       146.22225      0.51483072
      13.6834     -73.3672       134.65340      0.40656795
      13.6843     -72.3180       21.643699      0.83289136
      13.6849     -74.7951       171.26852       1.7485112
      13.6886     -72.4576       25.806309      0.70324168
      13.6939     -74.4490       168.76848       1.4055509
      13.6958     -72.6034       32.192555      0.57409562
      13.6990     -74.6993       170.57559       1.6538978
      13.7008     -72.2714       20.867278      0.87883620
      13.7013     -72.8715       54.633130      0.37145060
      13.7017     -73.4324       140.16642      0.45800670
      13.7040     -75.0747       172.47402       2.0282276
      13.7093     -73.6200       151.62626      0.61512003
      13.7109     -73.2618       120.96745      0.34869705
      13.7128     -72.3238       22.349515      0.83056989
      13.7207     -70.8065       8.5186592       2.3266774
      13.7212     -71.8139       14.308176       1.3243625
      13.7218     -73.8671       159.76456      0.84294704
      13.7260     -72.0028       16.593044       1.1398480
      13.7317     -72.0673       17.615432       1.0777119
      13.7379     -72.0262       17.101287       1.1181704
      13.7423     -72.8759       56.277889      0.37875414
      13.7450     -70.8271       8.7856374       2.3071044
      13.7499     -72.3620       24.115315      0.79917577
      13.7509     -72.3444       23.644560      0.81569524
      13.7546     -72.9507       66.999222      0.34475971
      13.7580     -74.6161       169.45685       1.5743578
      13.7615     -75.1647       172.44002       2.1204505
      13.7626     -73.3061       125.62234      0.38535074
      13.7654     -74.3301       166.79868       1.2930625
      13.7688     -72.2558       21.778419      0.90089474
      13.7706     -72.8584       54.865172      0.39592269
      13.7713     -70.3210       7.5577586       2.8155864
      13.7753     -71.8017       14.898149       1.3403195
      13.7788     -71.9645       16.858910       1.1816002
      13.7824     -74.3548       166.87013       1.3184143
      13.7828     -72.9727       70.959978      0.34410471
      13.7841     -73.1697       105.08030      0.33349823
      13.7895     -70.5966       8.4081748       2.5398818
      13.7901     -71.6885       13.996815       1.4527251
      13.7910     -72.8484       54.220065      0.40680429
      13.8019     -74.5711       168.68230       1.5322569
      13.8085     -72.7942       48.982133      0.44569933
      13.8110     -71.8824       16.276179       1.2642676
      13.8132     -73.8109       156.57457      0.80056676
      13.8141     -73.5474       145.36704      0.56936900
      13.8151     -71.2293       11.114138       1.9090603
      13.8215     -72.5163       31.082553      0.66918776
      13.8277     -72.4898       30.110471      0.69341764
      13.8281     -72.3358       24.919358      0.83293614
      13.8318     -75.0975       171.65374       2.0561894
      13.8364     -74.3978       166.72048       1.3641378
      13.8508     -72.9362       66.734946      0.37674455
      13.8523     -73.2700       118.99241      0.38870119
      13.8573     -71.7479       15.395195       1.3994097
      13.8584     -70.1088       7.6594715       3.0320259
      13.8614     -73.3159       124.50479      0.41464768
      13.8617     -73.5489       144.35611      0.57858060
      13.8628     -71.7626       15.617613       1.3854130
      13.8636     -71.5088       13.376211       1.6349648
      13.8704     -74.6560       168.70150       1.6200382
      13.8747     -73.0144       78.797379      0.35845826
      13.8753     -71.7929       16.101589       1.3568544
      13.8755     -72.2011       22.445991      0.96432565
      13.8778     -73.1626       102.90169      0.35861371
      13.8792     -73.1088       94.194295      0.35199419
      13.8854     -70.9674       10.499596       2.1737765
      13.8867     -74.2424       164.25081       1.2165495
      13.8951     -73.1347       98.330753      0.35897711
      13.9042     -73.6602       149.23078      0.67835571
      13.9078     -71.9826       18.993777       1.1757963
      13.9078     -72.5943       36.846617      0.61712492
      13.9083     -73.5607       144.01708      0.59611136
      13.9086     -72.1275       21.482990       1.0374478
      13.9098     -71.9852       19.063369       1.1734133
      13.9160     -72.0564       20.301537       1.1058749
      13.9340     -72.9304       67.437420      0.40165909
      13.9358     -72.6127       38.522497      0.60715630
      13.9365     -72.3818       28.414676      0.80532867
      13.9383     -75.3409       171.98979       2.3032753
      13.9407     -73.2117       109.51530      0.38927678
      13.9474     -73.5482       142.41876      0.59302943
      13.9525     -71.7635       16.756216       1.3919311
      13.9538     -70.5324       9.4305828       2.6116807
      13.9559     -72.2720       25.546844      0.90782431
      13.9603     -74.4140       165.54298       1.3886174
      13.9607     -71.7792       17.037797       1.3773399
      13.9659     -72.7916       52.505452      0.48318534
      13.9667     -73.0499       84.970602      0.37946632
      13.9677     -72.8418       57.549312      0.45365029
      13.9685     -74.2104       162.76692       1.1926336
      13.9712     -74.0242       159.36347       1.0161911
      13.9752     -70.3240       8.9653684       2.8211541
      13.9766     -73.4296       133.23504      0.51147147
      13.9836     -71.7473       16.965371       1.4102685
      13.9849     -70.8803       10.959435       2.2660826
      13.9958     -74.5275       166.37478       1.5017879
      13.9976     -72.0118       20.762435       1.1567929
      13.9982     -72.6603       42.864430      0.58199977
      14.0102     -71.9928       20.630942       1.1762433
      14.0121     -71.6881       16.671960       1.4703098
      14.0133     -72.6197       40.648360      0.61615799
      14.0243     -75.2341       170.97088       2.2007357
      14.0274     -71.4347       14.563417       1.7196617
      14.0278     -73.5099       138.24033      0.57891386
