    pmRA(mas/yr)      pmDec      errpmRA      errpmDec      Distance(kpc)      PositionAngle(°)  
      0.32967271     -0.61026156    0.0635542     0.130446      0.13434242      -52.678934
      0.29289731     -0.61855723    0.0452578    0.0319419      0.35174605      -121.35867
      0.31985417     -0.61390425     0.190686     0.237783      0.76490012      -35.058209
      0.31121895     -0.60766857    0.0906606     0.124799      0.34600161      -72.711494
      0.28629119     -0.57961730    0.0317948     0.358999      0.71526326      -101.94543
      0.27817930     -0.60976267     0.187066     0.233255      0.75117456      -135.52269
      0.32456520     -0.60649765     0.157139     0.145579      0.60952014      -81.539842
      0.28669073     -0.60932636     0.110772    0.0846610       1.0063588      -91.784275
      0.25359129     -0.59926839     0.273848    0.0876984       1.8928952      -102.35204
      0.28645768     -0.62939574   0.00510449     0.121247       1.3278109      -79.433326
      0.27134941     -0.62237019     0.281534    0.0601866       1.2640051      -80.536067
      0.33691293     -0.58917969     0.244304     0.172886       1.4768031      -114.37419
      0.29330402     -0.60299192     0.191389    0.0319859       1.5462231      -117.97641
      0.25729262     -0.58012743   0.00435333     0.154916       1.3370377      -112.23294
      0.28010293     -0.58378131    0.0228403    0.0946123      0.79818289      -120.74460
      0.32125255     -0.54926956     0.114371    0.0250855      0.67184951      -164.87036
      0.32304204     -0.57820446     0.109854    0.0433434       1.2658245       160.76865
      0.27748344     -0.58562671    0.0166601     0.214371      0.53996061       154.02427
      0.31070274     -0.55480174   0.00942514    0.0201721      0.61607394      -1.8499495
      0.26189563     -0.53677948    0.0700848    0.0261637      0.54630312      -103.62561
      0.24213052     -0.55872445    0.0235815     0.223189      0.68608449      -92.178291
      0.23817856     -0.54824449    0.0864043     0.124118       1.0324896      -68.311759
      0.23842296     -0.56418009     0.202782    0.0621751       1.3748812      -83.256315
      0.26521819     -0.58055045     0.129102     0.127722       1.3274553      -92.107702
      0.26097878     -0.58389387     0.307654     0.183552       1.4991023      -75.379104
      0.23828113     -0.58696754     0.133504     0.123296       1.4006133      -73.584173
      0.27312239     -0.59243392    0.0461147    0.0335646       1.5445962      -52.445712
      0.25537254     -0.60623530   0.00585009    0.0840796       1.9884361      -72.117387
      0.29724390     -0.59170335     0.188191     0.212318       1.4637242      -49.256097
      0.30834699     -0.57773820    0.0657928    0.0803017      0.39105369      -61.668434
      0.35355295     -0.58045379    0.0566622    0.0999432      0.91198369      -11.536496
      0.35017979     -0.57364542    0.0259003     0.290309       1.0581904       8.9108835
      0.29695445     -0.58998650     0.162048    0.0569043       1.3980476      -4.6328631
      0.31369620     -0.58930506   0.00589817    0.0546533       1.9561526       5.3062588
      0.35966376     -0.60926257    0.0880962    0.0451831       1.3954118       21.682646
      0.31886263     -0.58132101    0.0145143     0.304806       1.0626724       10.358425
      0.33637616     -0.57003243    0.0913282     0.123138       2.0466986       22.906272
      0.32981626     -0.59474363     0.140274    0.0556622       2.2617409       24.158911
      0.35114557     -0.56673773     0.399563    0.0554222       2.8060584       34.853828
      0.36022185     -0.57251358     0.250791    0.0659749       2.7115451       38.769822
      0.35014771     -0.58971266     0.159241    0.0592075       2.6844380       42.662358
      0.35722671     -0.57247433     0.101095    0.0419461       2.1258495       51.745576
      0.35269178     -0.55620186    0.0122150    0.0311437       1.9631371       53.281890
      0.35927258     -0.57385974     0.218902   0.00788277       1.3632003       45.926996
      0.39816128     -0.53734368    0.0107222     0.169067       1.5664574       62.407150
      0.34522703     -0.57623553     0.129719     0.233845       1.4371119       81.733646
      0.34949055     -0.57349047    0.0352821    0.0485838       1.0698189       101.38534
      0.35047515     -0.55604418     0.366216     0.112356       1.7087657       98.978936
      0.36345253     -0.54494427    0.0145609     0.203235       2.5131453       96.056775
      0.36513351     -0.54688037   0.00475545     0.180579       2.3215440       77.763224
      0.35675499     -0.54631925     0.116598     0.123011       1.8562605       66.984503
      0.35736276     -0.57213940     0.134124    0.0485105       1.4743211       72.387347
      0.36039830     -0.57013379    0.0523537   0.00365944       1.7900627       59.085985
      0.34442426     -0.58673694    0.0328677     0.159961       1.8631327       77.661068
      0.35365700     -0.59018890    0.0535399    0.0224304       2.2227621       62.325799
      0.35602398     -0.58652197    0.0421317    0.0992149       2.2297321       69.785310
      0.36181899     -0.58699781   0.00353648     0.104646       2.3525770       64.858137
      0.34245748     -0.59111992   0.00798567    0.0596845       1.7789288       53.973816
      0.36820020     -0.58240560     0.148417    0.0582786       2.0368330       38.104674
      0.35199054     -0.60255072    0.0936362    0.0551064       2.2251499       65.612584
      0.37642044     -0.57581702    0.0408142    0.0277841       2.3562908       58.789214
      0.36968135     -0.59459143    0.0741999     0.101962       1.8511542       52.261527
      0.34745112     -0.62462416     0.137516    0.0570172       1.7263399       48.273339
      0.33863208     -0.59407643    0.0318233    0.0468254       1.4643325       56.085905
      0.34978925     -0.61945593    0.0253587    0.0213782       1.2602493       64.235212
      0.34592538     -0.60055796    0.0533777    0.0556757       1.0601791       40.336501
      0.30833479     -0.59226080     0.111370     0.134942       1.5214703       30.775022
      0.33521132     -0.58400868     0.236075   0.00566592       1.0235358       68.105022
      0.35035304     -0.59759844    0.0441063     0.105247       1.2439230       81.545062
      0.31475966     -0.59797141    0.0297053     0.154493       1.1957466       68.303846
      0.34675521     -0.57931638    0.0281597   0.00931067      0.62548765       37.831242
      0.31674279     -0.61793458     0.208233    0.0232667      0.71454704       21.461580
      0.33769334     -0.59899470    0.0898097    0.0370592      0.89061538       36.300928
      0.31504911     -0.63189828     0.164846     0.167987      0.64020525       16.868597
      0.34182728     -0.60047125     0.362051    0.0718169      0.33607535       63.400288
      0.34653118     -0.58770140     0.201487     0.113505      0.92425073       117.73121
      0.35565926     -0.58041587     0.107063    0.0275121       1.2630473       83.393584
      0.33951423     -0.59432642     0.177751    0.0799090      0.90918025       72.324288
      0.33073896     -0.61300696     0.212313    0.0533782      0.81378143       84.636426
      0.33943842     -0.60078167     0.236848    0.0603683      0.76560990       89.867086
      0.37109781     -0.57347783   0.00571363    0.0755166       1.5089958       113.40222
      0.34027455     -0.60631646    0.0387315    0.0455354      0.58756682       131.14666
      0.34112319     -0.60724898    0.0514158    0.0499826      0.38142711       114.72275
      0.31768358     -0.63525907    0.0670320   0.00676730      0.79420478       160.91562
      0.36973648     -0.59673683     0.161166    0.0174625       1.7201408       154.05094
      0.36054736     -0.60071792    0.0551822     0.188219       1.6407846       157.02270
      0.35033096     -0.59671102     0.172146     0.117734       1.6863819       138.75372
      0.34901430     -0.59473660    0.0805900    0.0646910       1.3372956       131.61749
      0.34301416     -0.60717939     0.269698     0.284957       1.3675701       138.84260
      0.34509840     -0.58959639     0.135251     0.171922       1.5620714       117.59097
      0.35647644     -0.58820486     0.402477     0.130030       2.0603133       136.45616
      0.37693100     -0.59143479     0.200181   0.00541264       1.6116801       135.53423
      0.33647918     -0.61545930    0.0775215     0.136332      0.97626833       119.08174
      0.33916363     -0.61382743    0.0571100    0.0390237       1.1020756       116.77554
      0.33210929     -0.62518501     0.108620    0.0612024      0.86918603       113.46399
      0.35100751     -0.61354240    0.0487996    0.0587555       1.3297223       96.947464
      0.37357622     -0.59045263    0.0738896    0.0258347       1.7218708       129.64161
      0.35602484     -0.59365450     0.165414    0.0987296       1.9798721       127.82790
      0.45680329     -0.61378632    0.0590201    0.0806307       1.8895660       110.85366
      0.36038264     -0.59712908     0.138523     0.175656       1.6849053       104.02821
      0.36245765     -0.59440102    0.0909998    0.0657805       2.3512347       100.86887
      0.36998135     -0.61522401     0.136765     0.133428       1.9777777       108.23841
      0.36746818     -0.59497993     0.118730     0.112167       1.7067200       70.143618
      0.34666615     -0.60813683     0.111728    0.0729933       1.6581463       62.865653
      0.34690677     -0.60062241     0.116387     0.226188       1.1525416       63.836668
      0.34227638     -0.60915445    0.0414621     0.315176       1.0559017       87.107750
      0.34071830     -0.60838583     0.128037     0.100159       1.2068067       102.75168
      0.35361658     -0.59214492     0.110324    0.0889861       1.7383709       94.282708
      0.35743524     -0.57532491    0.0403647     0.305569       1.7990968       78.148287
      0.35709465     -0.58926241     0.143558    0.0474918       1.9886275       92.733472
      0.37598334     -0.55735112     0.194722     0.124924       2.2480189       99.908839
      0.35492657     -0.57710945     0.347899     0.157451       1.9222738       109.17558
